Product Name,avg_days_between_orders,total_sales,total_profit,avg_margin
Imation Bio 2GB USB Flash Drive Imation Corp,336.5,2098.88,881.5296,0.42
Imation Bio 8GB USB Flash Drive Imation Corp,291.3333333333333,2659.84,398.976,0.15
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,139.875,1007.152,342.56419999999997,0.3444444444444444
Imation 30456 USB Flash Drive 8GB,250.0,154.56,8.556000000000001,0.033999999999999996
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,185.0,467.22,143.76,0.31
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,280.0,350.20399999999995,8.7551,0.057499999999999996
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,170.42857142857142,357.0,23.25,0.0265625
Imation Clip USB flash drive - 8 GB,202.16666666666666,443.67999999999995,1.879999999999999,-0.04071428571428572
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,253.2,1926.9360000000001,408.744,0.21458333333333332
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,216.2,888.966,196.0284,0.20833333333333334
Imation Swivel Flash Drive USB flash drive - 8 GB,1263.0,54.57599999999999,17.6235,0.26875000000000004
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,415.5,42.42,8.9082,0.21
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",203.0,54.599999999999994,22.47,0.42625
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",319.5,121.392,48.5568,0.41500000000000004
Innergie mMini Combo Duo USB Travel Charging Kit,267.4,746.834,302.3328,0.41500000000000004
Insertable Tab Indexes For Data Binders,280.75,17.49,-4.8336,-0.908
Insertable Tab Post Binder Dividers,183.85714285714286,66.566,-39.699,-0.6948958333333333
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",387.0,197.82,81.326,0.42583333333333334
"Iris 3-Drawer Stacking Bin, Black",492.0,284.104,-43.4512,-0.14333333333333334
Iris Project Case,230.8,225.036,47.88000000000001,0.19833333333333333
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",203.4,161.32,59.57,0.35833333333333334
JBL Micro Wireless Portable Bluetooth Speaker,211.6,779.87,14.997499999999999,-0.010416666666666666
JM Magazine Binder,170.8,204.72400000000002,50.190400000000004,0.21277777777777776
Jabra BIZ 2300 Duo QD Duo Corded Headset,248.66666666666666,1727.064,129.5298,0.075
Jabra SPEAK 410,178.125,3158.064,654.1704,0.2
Jabra SPEAK 410 Multidevice Speakerphone,246.0,2018.702,10.299500000000009,-0.041666666666666664
Jabra Supreme Plus Driver Edition Headset,267.5,2159.82,259.1784,0.11200000000000002
Jackery Bar Premium Fast-charging Portable Charger,338.3333333333333,467.22,192.279,0.3943749999999999
Jawbone JAMBOX Wireless Bluetooth Speaker,381.0,2022.272,872.1048000000001,0.4366666666666667
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,238.25,2027.304,-339.7104,-0.15199999999999997
Jensen SMPS-640 - speaker phone,140.0,496.584,88.28160000000001,0.1675
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,286.0,552.706,177.6555,0.346875
Jiffy Padded Mailers with Self-Seal Closure,1324.0,29.808,10.8054,0.36250000000000004
KI Adjustable-Height Table,78.23529411764706,4552.641,-248.4822,-0.06066017316017315
KI Conference Tables,177.71428571428572,2140.878,-479.2164,-0.3225
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,248.5,126.36,36.644400000000005,0.29000000000000004
Kensington 4 Outlet MasterPiece Compact Power Control Center,163.66666666666666,2488.392,380.5776,-0.18285714285714288
Kensington 6 Outlet Guardian Standard Surge Protector,236.4,409.6,110.592,0.27
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,296.0,812.1600000000001,235.52639999999997,0.2899999999999999
Kensington 6 Outlet SmartSocket Surge Protector,326.0,147.528,-36.882000000000005,-1.25
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,297.75,2491.2799999999997,563.816,-0.29500000000000004
Kensington 7 Outlet MasterPiece Power Center,223.75,2883.276,229.5942,-0.31350000000000006
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,315.6666666666667,1473.108,311.22,0.23680555555555555
Kensington Expert Mouse Optical USB Trackball for PC or Mac,268.8,1690.8220000000001,360.962,0.2125
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,157.2,321.846,106.17599999999999,0.3229166666666667
Kensington Orbit Wireless Mobile Trackball for PC and Mac,217.75,1703.716,357.5404,0.184
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,364.0,549.89,120.9758,0.21625000000000003
KeyTronic 6101 Series - Keyboard - Black,1240.0,360.712,127.06899999999999,0.35874999999999996
KeyTronic E03601U1 - Keyboard - Beige,152.4,324.0,58.32,0.18000000000000002
KeyTronic KT400U2 - Keyboard - Black,335.0,148.03199999999998,24.672,0.13333333333333333
KeyTronic KT800P2 - Keyboard - Black,396.5,75.1,1.2015999999999998,0.043333333333333335
Kingston Digital DataTraveler 16GB USB 2.0,97.41666666666667,477.93,64.7085,0.1276923076923077
Kingston Digital DataTraveler 32GB USB 2.0,218.33333333333334,355.95,5.4239999999999995,-0.007142857142857145
Kingston Digital DataTraveler 64GB USB 2.0,93.0,202.68,16.2144,0.08
Kingston Digital DataTraveler 8GB USB 2.0,503.5,44.03,-2.0229999999999997,-0.003333333333333336
Kleencut Forged Office Shears by Acme United Corporation,224.0,9.568,2.2880000000000003,0.2125
Konftel 250 Conference phone - Charcoal black,395.3333333333333,2221.596,324.69480000000004,0.1675
Konica Minolta magicolor 1690MF Multifunction Printer,1324.0,319.92,118.3704,0.37
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",183.28571428571428,261.6,41.856,0.175
LG Electronics Tone+ HBS-730 Bluetooth Headset,271.0,904.552,133.3024,0.11499999999999999
LG Exalt,224.0,1154.326,-212.1464,-0.11527777777777777
LG G2,1324.0,1499.97,-374.9925,-0.25
LG G3,273.6666666666667,1803.1080000000002,411.579,0.20124999999999998
Laminate Occasional Tables,288.0,2096.168,-206.5342,-0.08690476190476189
Large Capacity Hanging Post Binders,322.25,276.945,-19.461,-0.32300000000000006
Laser & Ink Jet Business Envelopes,207.0,198.462,83.226,0.433
"Leather Task Chair, Black",234.4,1437.4840000000002,54.588,-0.005291005291005293
Lenovo 17-Key USB Numeric Keypad,209.5,367.092,22.4334,0.064
"Lesro Round Back Collection Coffee Table, End Table",165.57142857142858,2847.7799999999997,-328.59,-0.3062946428571428
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",153.625,2298.114,-12.132900000000014,-0.02432539682539683
Letter Size Cart,178.57142857142858,4600.092,1252.8822,0.245625
Letter Size File,290.0,341.41999999999996,59.55,0.20125
Letter Slitter,850.0,10.08,0.3024,0.03
Letter or Legal Size Expandable Poly String Tie Envelopes,375.6666666666667,36.708,15.0024,0.42624999999999996
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",370.0,218.416,52.0344,0.21375
Lexmark 20R1285 X6650 Wireless All-in-One Printer,99.0,600.0,218.4,0.205
Lexmark MX611dhe Monochrome Laser Printer,317.3333333333333,16829.901,-4589.973,-0.3611111111111111
Lexmark MarkNet N8150 Wireless Print Server,651.0,723.51,-506.457,-0.7
Lexmark S315 Color Inkjet Printer,60.0,299.97,34.996500000000005,-0.2145833333333333
Lexmark X 9575 Professional All-in-One Color Printer,1324.0,396.0,190.08,0.48000000000000004
"Lifetime Advantage Folding Chairs, 4/Carton",215.33333333333334,5212.112,972.6368,0.1404081632653061
"Linden 10"" Round Wall Clock, Black",214.2,253.648,41.8672,0.12
"Linden 12"" Wall Clock With Oak Frame",1324.0,101.94,30.582,0.3
Lock-Up Easel 'Spel-Binder',179.0,704.691,39.371399999999994,-0.29345238095238096
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,96.35714285714286,1409.53,536.2212,0.37466666666666665
"Logitech B530 USB Headset - headset - Full size, Binaural",119.33333333333333,739.8,64.7325,0.11183333333333331
Logitech ClearChat Comfort/USB Headset H390,264.2,533.078,160.2163,0.2741666666666666
Logitech Desktop MK120 Mouse and keyboard Combo,111.54545454545455,778.736,42.536,0.025000000000000005
Logitech G105 Gaming Keyboard,290.5,759.936,78.36840000000001,0.056999999999999995
Logitech G13 Programmable Gameboard with LCD Display,185.66666666666666,1039.87,43.194599999999994,-0.0012500000000000011
Logitech G19 Programmable Gaming Keyboard,109.14285714285714,4389.246,729.0612,0.15437499999999998
Logitech G35 7.1-Channel Surround Sound Headset,157.4,2157.8340000000003,699.3462,0.31249999999999994
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,360.0,1247.844,377.5528,0.32
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,106.66666666666667,1399.8,429.7386,0.29875
Logitech G600 MMO Gaming Mouse,179.28571428571428,1615.798,540.7324,0.33999999999999997
Logitech G602 Wireless Gaming Mouse,154.25,1999.75,515.1356000000001,0.2711111111111111
Logitech G700s Rechargeable Gaming Mouse,143.75,2339.766,889.9110000000001,0.35555555555555557
Logitech Illuminated Ultrathin Keyboard with Backlighting,1324.0,170.97,70.0977,0.41000000000000003
Logitech K350 2.4Ghz Wireless Keyboard,161.0,1154.664,47.2815,0.020999999999999994
Logitech Keyboard K120,119.5,174.24,-19.602,-0.1125
Logitech M510 Wireless Mouse,622.0,239.94,52.3869,0.2183333333333333
Logitech Media Keyboard K200,240.0,503.856,50.3856,0.08875
Logitech Mobile Speakerphone P710e - speaker phone,204.5,1916.716,241.6142,0.124
Logitech Trackman Marble Mouse,137.0,773.742,286.70439999999996,0.35555555555555557
Logitech Wireless Anywhere Mouse MX for PC and Mac,509.0,551.908,89.985,0.18333333333333335
Logitech Wireless Gaming Headset G930,273.2,2879.82,763.1523,0.265
Logitech Wireless Headset H600 Over-The-Head Design,128.0,386.90999999999997,133.269,0.33624999999999994
Logitech Wireless Headset h800,247.4,2799.72,719.928,0.29583333333333334
Logitech Wireless Marathon Mouse M705,181.0,1409.718,554.889,0.394375
Logitech Wireless Performance Mouse MX for PC and Mac,186.0,1799.8200000000002,497.9502,0.2914285714285714
Logitech Wireless Touch Keyboard K400,565.0,364.854,53.7285,0.10083333333333334
Logitech diNovo Edge Keyboard,179.25,7399.704,1432.4427,0.1915
Logitech Gaming G510s - Keyboard,174.71428571428572,2362.7219999999998,676.5204,0.3
Logitech Illuminated - Keyboard,231.8,1139.81,515.914,0.4583333333333333
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,164.4,207.896,62.7686,0.3125
Logitech MX Performance Wireless Mouse,106.5,789.822,211.8159,0.27999999999999997
Logitech P710e Mobile Speakerphone,121.125,10196.604,1645.3611,0.1225
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),87.5,3743.7920000000004,21.5988,-0.033999999999999996
"Logitech Wireless Boombox Speaker - portable - wireless, wired",1281.0,383.04,148.96,0.38125
Logitech Z-906 Speaker sys - home theater - 5.1-CH,261.0,5609.83,2243.9320000000002,0.4
Longer-Life Soft White Bulbs,121.66666666666667,115.19200000000001,44.7216,0.324
Loose Memo Sheets,19.0,18.25,8.5775,0.47
Lumber Crayons,180.4,171.39000000000001,55.357,0.27666666666666667
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,323.5,281.658,6.123,-0.041666666666666664
Luxo Adjustable Task Clamp Lamp,332.3333333333333,1545.816,362.46720000000005,0.21375
Luxo Economy Swing Arm Lamp,224.75,338.98,94.9144,0.27999999999999997
Luxo Professional Combination Clamp-On Lamps,267.25,1329.9,345.774,0.26
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,182.25,3861.0560000000005,289.5791999999999,-0.03600000000000001
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,355.0,1268.922,106.0902,0.08625000000000001
Macally Suction Cup Mount,468.6666666666667,279.63,-31.07,-0.1875
Magna Visual Magnetic Picture Hangers,153.0,84.83200000000001,28.0524,0.30249999999999994
Magnifier Swing Arm Lamp,102.25,251.76,65.4576,0.25999999999999995
Manco Dry-Lighter Erasable Highlighter,135.66666666666666,88.16,27.968,0.31642857142857145
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",164.0,125.172,52.3746,0.394375
Martin Yale Chadless Opener Electric Letter Opener,270.8,16656.2,-1299.1836,-0.1025
Martin-Yale Premier Letter Opener,191.0,236.99200000000002,-12.88,-0.07392857142857143
"Master Big Foot Doorstop, Beige",200.6,152.06400000000002,42.768,0.28125
"Master Caster Door Stop, Brown",162.875,176.784,49.3776,0.19333333333333333
"Master Caster Door Stop, Gray",243.66666666666666,47.752,14.224,0.09250000000000003
"Master Caster Door Stop, Large Brown",332.0,59.696,14.56,0.07000000000000005
"Master Caster Door Stop, Large Neon Orange",165.83333333333334,154.336,42.2968,0.24678571428571425
"Master Giant Foot Doorstop, Safety Yellow",543.5,83.49,31.5744,0.3825
Maxell 4.7GB DVD+R 5/Pack,279.5,11.682,4.6035,0.395
Maxell 4.7GB DVD+RW 3/Pack,90.0,264.438,88.4115,0.309375
Maxell 4.7GB DVD-R,123.9,1231.692,411.2262,0.31613636363636366
Maxell 4.7GB DVD-R 5/Pack,296.25,19.008,7.3656,0.384
Maxell 4.7GB DVD-RW 3/Pack,196.33333333333334,146.55599999999998,41.418,0.2575
"Maxell 74 Minute CD-R Spindle, 50/Pack",26.25,503.28000000000003,181.1808,0.36000000000000004
"Maxell 74 Minute CDR, 10/Pack",291.75,232.76399999999998,72.5676,0.30700000000000005
Maxell CD-R Discs,569.0,15.76,3.7036,0.20666666666666667
Maxell DVD-RAM Discs,311.5,296.64,127.5552,0.43
"Maxell Pro 80 Minute CD-R, 10/Pack",390.0,374.072,122.36,0.325
Maxell LTO Ultrium - 800 GB,158.28571428571428,1086.012,156.4641,0.1140625
Maxell iVDR EX 500GB Cartridge,68.0,2755.4,1184.8220000000001,0.43
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.5,54.474000000000004,-3.891,-0.3194444444444444
Mediabridge Sport Armband iPhone 5s,137.33333333333334,257.742,-38.961,-0.19035714285714286
"Memo Book, 100 Message Capacity, 5 3/8 x 11",387.0,76.836,36.396,0.4583333333333333
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",276.25,373.78000000000003,24.8054,0.052000000000000005
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",322.0,472.86,-32.2695,-0.04625000000000001
Memorex Froggy Flash Drive 4 GB,182.75,136.276,42.4214,0.329
Memorex Froggy Flash Drive 8 GB,142.57142857142858,536.05,189.57,0.3328125
Memorex Micro Travel Drive 16 GB,204.33333333333334,556.452,126.1611,0.23607142857142857
Memorex Micro Travel Drive 32 GB,259.5,379.70399999999995,129.9756,0.3445
Memorex Micro Travel Drive 4 GB,620.5,103.88000000000001,37.418,0.3825
Memorex Micro Travel Drive 8 GB,204.0,299.0,113.1,0.38125
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,219.8,718.65,280.2735,0.38999999999999996
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,197.0,280.0,109.19999999999999,0.39
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,1324.0,13.616,3.5742,0.2625
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,180.4,543.6,228.312,0.42
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,255.25,194.54399999999998,53.268,0.26800000000000007
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",283.0,119.21,52.007,0.433
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",866.0,51.36,24.139200000000002,0.47
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",255.4,152.144,54.0728,0.3595833333333333
"Metal Folding Chairs, Beige, 4/Carton",298.0,685.588,115.7354,0.1547063492063492
Micro Innovations USB RF Wireless Keyboard with Mouse,114.4,440.0,84.5,0.17708333333333334
Micro Innovations Wireless Classic Keyboard with Mouse,671.0,107.964,9.5968,0.07750000000000001
Micropad Numeric Keypads,243.0,291.854,66.9665,0.203125
Microsoft Arc Touch Mouse,43.0,359.70000000000005,91.124,0.27999999999999997
Microsoft Natural Ergonomic Keyboard 4000,201.25,557.814,107.66409999999999,0.1705
Microsoft Natural Keyboard Elite,314.6666666666667,1497.0,20.95799999999999,-0.009375000000000001
Microsoft Sculpt Comfort Mouse,112.55555555555556,1574.03,634.406,0.398
Microsoft Wireless Mobile Mouse 4000,101.66666666666667,591.852,183.954,0.27749999999999997
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",164.5,1465.7440000000001,287.914,0.175
Mitel 5320 IP Phone VoIP phone,322.0,2116.688,211.66879999999998,0.09999999999999999
Mitel MiVoice 5330e IP Phone,108.875,7699.72,780.9716,0.06814814814814814
Mobile Personal File Cube,129.5,449.664,90.6354,0.23349999999999999
Model L Table or Wall-Mount Pencil Sharpener,304.5,402.976,92.10879999999999,0.20799999999999996
Mophie Juice Pack Helium for iPhone,241.0,1583.8020000000001,201.57479999999998,0.10999999999999999
Motorla HX550 Universal Bluetooth Headset,241.66666666666666,419.23,122.60499999999999,0.3020833333333333
Motorola Droid Maxx,76.66666666666667,2609.826,341.9772,0.11499999999999999
Motorola HK250 Universal Bluetooth Headset,100.625,832.238,-91.5002,-0.14333333333333334
Motorola L703CM,167.6,4211.7300000000005,467.97,0.09375
Motorola L804,256.6,607.068,-13.337100000000007,0.013888888888888876
Motorola Moto X,342.0,1631.952,142.79579999999999,0.0875
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",272.5,368.456,93.15679999999999,0.244
Multicolor Computer Printout Paper,278.5,1887.3,851.3820000000001,0.454
Multimedia Mailers,1324.0,325.86,149.8956,0.45999999999999996
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,304.75,2623.8360000000002,723.1547999999999,0.307
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,146.66666666666666,1890.0,622.8,0.31428571428571433
NETGEAR RangeMax WNR1000 Wireless Router,1324.0,59.976,11.9952,0.2
"Neat Ideas Personal Hanging Folder Files, Black",145.16666666666666,276.658,58.0176,0.1542857142857143
NeatDesk Desktop Scanner & Digital Filing System,1324.0,479.988,55.9986,0.11666666666666667
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,231.4,51.184000000000005,3.6559999999999997,-0.3144444444444444
Newell 307,372.5,19.292,3.5672,0.22
Newell 308,584.0,8.4,2.1,0.25
Newell 309,210.5,196.35000000000002,34.65,0.195
Newell 31,185.25,94.99,23.6236,0.244
Newell 310,188.16666666666666,38.72,7.48,0.18857142857142856
Newell 311,121.57142857142857,61.438,13.039,0.2015625
Newell 312,131.1,234.768,34.456,0.15681818181818183
Newell 313,225.0,28.208,4.264,0.14833333333333334
Newell 314,222.66666666666666,118.296,17.856,0.16964285714285715
Newell 315,170.0,145.912,33.787,0.21875
Newell 316,408.0,46.944,8.2152,0.19
Newell 317,218.0,79.968,13.1712,0.18857142857142858
Newell 318,82.0,61.716,14.4004,0.223
Newell 319,166.28571428571428,511.872,123.00800000000001,0.2125
Newell 32,128.0,47.232,11.9808,0.25
Newell 320,190.0,81.32,9.4588,0.11357142857142857
Newell 321,367.3333333333333,65.6,14.3664,0.20125
Newell 322,229.2,30.576,6.6612,0.2091666666666667
Newell 323,355.0,21.168,3.7632000000000003,0.19833333333333333
Newell 324,189.5,263.34000000000003,72.072,0.2542857142857143
Newell 325,229.6,128.03,29.736,0.2125
Newell 326,96.0,36.608,7.8671999999999995,0.2308333333333333
Newell 327,477.0,39.78,10.7406,0.27
Newell 328,206.5,75.92,19.7392,0.26
Newell 329,763.0,24.272,4.8544,0.16750000000000004
Newell 33,289.5,47.988,8.37,0.17166666666666663
Newell 330,429.6666666666667,59.800000000000004,11.1228,0.21374999999999997
Newell 331,310.0,75.306,14.6211,0.17875000000000002
Newell 332,266.25,67.032,15.523200000000001,0.23349999999999999
Newell 333,128.8,86.736,18.848399999999998,0.20954545454545456
Newell 334,233.2,531.712,135.30880000000002,0.22916666666666666
Newell 335,440.3333333333333,34.56,10.0224,0.29000000000000004
Newell 336,275.3333333333333,68.48,13.781600000000001,0.20124999999999998
Newell 337,430.0,10.496,1.1808,0.1125
Newell 338,81.0,23.52,6.3504000000000005,0.27
Newell 339,235.5,26.688000000000002,6.116,0.19833333333333333
Newell 34,198.5,460.288,93.248,0.2071428571428571
Newell 340,816.0,25.92,7.5168,0.29
Newell 341,173.66666666666666,96.728,26.8356,0.2646428571428571
Newell 342,1324.0,9.84,2.8536,0.29000000000000004
Newell 343,178.83333333333334,65.268,13.7592,0.21785714285714283
Newell 344,198.6,45.592,8.5624,0.19833333333333333
Newell 345,157.125,476.16,94.4384,0.1983333333333333
Newell 346,164.5,31.104,8.6112,0.2545
Newell 347,218.33333333333334,127.544,30.302400000000002,0.21392857142857144
Newell 348,205.2,65.6,9.7088,0.14208333333333334
Newell 349,362.5,42.64,10.0368,0.23083333333333333
Newell 35,159.0,93.152,23.288,0.23083333333333333
Newell 350,255.0,62.32,15.744000000000002,0.23083333333333333
Newell 351,206.16666666666666,82.656,22.1072,0.2646428571428571
Newell Chalk Holder,226.16666666666666,83.426,36.5918,0.42142857142857143
Nokia Lumia 1020,1324.0,1439.968,143.9968,0.1
Nokia Lumia 521 (T-Mobile),214.5,515.828,83.972,0.11200000000000002
Nokia Lumia 925,89.0,1310.296,284.7374,0.19833333333333333
Nontoxic Chalk,175.85714285714286,42.944,18.233600000000003,0.43125
Nortel Business Series Terminal T7208 Digital phone,283.0,1000.7280000000001,100.0728,0.09999999999999999
Nortel Meridian M3904 Professional Digital phone,126.77777777777777,4434.912,936.2592000000001,0.219
Nortel Meridian M5316 Digital phone,258.0,2744.87,253.77100000000002,0.013333333333333343
Nortel Networks T7316 E Nt8 B27,233.4,1876.524,397.7415,0.1875
Novimex Fabric Task Chair,146.5,1890.3799999999999,-131.107,-0.05575396825396825
Novimex High-Tech Fabric Mesh Task Chair,296.3333333333333,922.74,-133.4424,-0.104375
Novimex Swivel Fabric Task Chair,169.14285714285714,2913.9139999999998,-445.391,-0.13633928571428572
Novimex Turbo Task Chair,197.4,1341.522,-32.6508,-0.02259259259259259
Nu-Dell EZ-Mount Plastic Wall Frames,75.0,19.7,0.7879999999999998,-0.05000000000000002
Nu-Dell Executive Frame,241.4,409.536,98.97120000000001,0.16
Nu-Dell Float Frame 11 x 14 1/2,139.66666666666666,170.62,56.0352,0.23357142857142857
Nu-Dell Leatherette Frames,588.5,246.64800000000002,81.4512,0.30666666666666664
Nu-Dell Oak Frame,256.5,151.656,35.4576,0.20666666666666667
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,144.66666666666666,4886.46,566.4674,0.045588235294117645
O'Sullivan 2-Shelf Heavy-Duty Bookcases,245.8,723.842,-133.1092,-0.23666666666666666
O'Sullivan 3-Shelf Heavy-Duty Bookcases,242.0,1119.195,147.0942,0.023176470588235274
O'Sullivan 4-Shelf Bookcase in Odessa Pine,236.5,2740.197,-975.0988,-0.8291386554621848
O'Sullivan 5-Shelf Heavy-Duty Bookcases,114.66666666666667,540.804,-12.290999999999997,0.015625
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,20.0,1072.344,-78.36359999999999,-0.12928571428571428
O'Sullivan Cherrywood Estates Traditional Bookcase,58.0,424.90000000000003,27.193599999999996,0.12249999999999998
"O'Sullivan Elevations Bookcase, Cherry Finish",345.75,1912.308,-68.1096,-0.05529411764705881
O'Sullivan Living Dimensions 2-Shelf Bookcases,129.77777777777777,2970.059,-78.637,-0.017794117647058825
O'Sullivan Living Dimensions 3-Shelf Bookcases,99.33333333333333,2904.161,-170.83299999999997,-0.20441176470588232
O'Sullivan Living Dimensions 5-Shelf Bookcases,149.6,3420.7704,-755.7515999999999,-0.19117647058823528
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,280.6666666666667,1646.9180000000001,-285.9484,-0.1943014705882353
O'Sullivan Plantations 2-Door Library in Landvery Oak,207.75,2946.3668,-767.7436,-0.28717647058823526
"OIC #2 Pencils, Medium Soft",194.83333333333334,30.832,8.1404,0.2392857142857143
OIC Binder Clips,208.5,128.164,60.144,0.48214285714285715
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",235.25,15.623999999999999,7.0804,0.44349999999999995
OIC Bulk Pack Metal Binder Clips,164.28571428571428,92.136,35.598,0.375625
"OIC Colored Binder Clips, Assorted Sizes",195.33333333333334,139.62,59.284800000000004,0.4353571428571429
OIC Stacking Trays,228.0,82.832,26.720000000000002,0.25333333333333335
OIC Thumb-Tacks,557.5,12.996,5.1414,0.38166666666666665
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",164.75,5801.816,-66.82720000000003,-0.05600000000000001
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,320.25,3178.13,-167.27,-0.05
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,184.0,3989.734,425.7596,0.05191043083900227
Office Star - Contemporary Task Swivel Chair,161.6,1842.268,155.372,0.054021164021164025
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",401.0,694.194,-158.48579999999998,-0.24553571428571427
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",136.0,3680.538,-491.175,-0.13830246913580246
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1104.0,2207.956,231.6544,0.055
Office Star - Ergonomically Designed Knee Chair,196.33333333333334,1311.876,-42.1096,-0.07854875283446712
Office Star - Mesh Screen back chair with Vinyl seat,223.16666666666666,2200.464,-130.98000000000002,-0.05397392290249433
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,291.75,4185.48,342.8874,0.07416666666666666
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,156.71428571428572,8774.5,1305.6456,0.145
Office Star - Task Chair with Contemporary Loop Arms,1231.0,600.4680000000001,47.3096,0.10277777777777777
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,210.2,1947.1770000000001,413.649,0.19425925925925924
Office Star Flex Back Scooter Chair with White Frame,182.0,1775.68,-228.61880000000002,-0.11497732426303856
Okidata B400 Printer,197.0,1029.6,115.83,0.1125
Okidata B401 Printer,1324.0,179.991,-251.9874,-1.4
Okidata C331dn Printer,210.0,3210.8,111.68,0.013333333333333336
Okidata C610n Printer,458.0,2011.9,-292.04999999999995,-0.21714285714285714
Okidata MB491 Multifunction Printer,477.0,2844.2999999999997,-434.13,-0.6729166666666667
Okidata MB760 Printer,106.0,7834.4,881.37,0.11249999999999999
Ooma Telo VoIP Home Phone System,314.75,2015.8400000000001,314.975,0.1375
OtterBox Commuter Series Case - Samsung Galaxy S4,347.3333333333333,384.846,-55.9776,-0.16375
OtterBox Commuter Series Case - iPhone 5 & 5s,315.0,285.87,102.91319999999999,0.3825
OtterBox Defender Series Case - Samsung Galaxy S4,110.42857142857143,689.77,122.959,0.16875
OtterBox Defender Series Case - iPhone 5c,685.0,133.128,3.6979999999999995,-0.020833333333333343
PNY Rapid USB Car Charger - Black,1324.0,9.588,-2.0774,-0.21666666666666667
"Padded Folding Chairs, Black, 4/Carton",183.57142857142858,1830.1480000000001,80.97999999999999,0.058214285714285705
Panasonic Business Telephones KX-T7736,1324.0,546.06,163.818,0.30000000000000004
Panasonic KP-150 Electric Pencil Sharpener,238.0,573.648,126.80640000000001,0.21375
